start,stop,status.time,ID,Country.Name,Threshold,doublingStart,doublingEnd,doublingTime,status,regime_bmr_owid,region,Education,EnergyUse,RuralPopulation,yearsSince1960,SecondaryEnrollment
55,56,0,123,Nicaragua,Low-Mid Income,1963,2021,58,0,0,North America,NA,NA,58.995,3,NA
56,57,0,123,Nicaragua,Low-Mid Income,1963,2021,58,0,0,North America,NA,NA,58.995,3,NA
57,58,0,123,Nicaragua,Low-Mid Income,1963,2021,58,0,0,North America,NA,NA,58.995,3,NA
0,1,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
1,2,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
2,3,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
3,4,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
4,5,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
5,6,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
6,7,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
7,8,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
8,9,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
9,10,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
10,11,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
11,12,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
12,13,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
13,14,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
14,15,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
15,16,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
16,17,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
17,18,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
18,19,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
19,20,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
20,21,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
21,22,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
22,23,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
23,24,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
24,25,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
25,26,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
26,27,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
27,28,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
28,29,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
29,30,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
30,31,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
31,32,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
32,33,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
33,34,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
34,35,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
35,36,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
36,37,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
37,38,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
38,39,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
39,40,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
40,41,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
41,42,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
42,43,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
43,44,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
44,45,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
45,46,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
46,47,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
47,48,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
48,49,0,124,Nigeria,Low-Mid Income,1972,2021,49,0,0,Africa,NA,585.4218879,81.451,12,5.327390194
0,1,0,125,North Macedonia,Upper-Mid Income,2017,2021,4,0,1,Europe,NA,NA,42.252,57,81.44687653
1,2,0,125,North Macedonia,Upper-Mid Income,2017,2021,4,0,1,Europe,NA,NA,42.252,57,81.44687653
2,3,0,125,North Macedonia,Upper-Mid Income,2017,2021,4,0,1,Europe,NA,NA,42.252,57,81.44687653
3,4,0,125,North Macedonia,Upper-Mid Income,2017,2021,4,0,1,Europe,NA,NA,42.252,57,81.44687653
0,1,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
1,2,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
2,3,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
3,4,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
4,5,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
5,6,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
6,7,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
7,8,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
8,9,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
9,10,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
10,11,0,126,Northern Mariana Islands,Developed,2008,2019,11,0,1,NA,NA,NA,9.205,48,NA
0,1,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
1,2,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
2,3,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
3,4,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
4,5,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
5,6,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
6,7,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
7,8,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
8,9,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
9,10,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
10,11,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
11,12,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
12,13,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
13,14,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
14,15,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
15,16,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
16,17,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
17,18,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
18,19,0,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
19,20,1,127,Norway,Wealthy,1961,1981,20,1,1,Europe,NA,1937.644745,49.002,1,NA
0,1,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
1,2,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
2,3,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
3,4,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
4,5,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
5,6,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
6,7,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
7,8,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
8,9,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
9,10,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
10,11,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
11,12,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
12,13,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
13,14,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
14,15,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
15,16,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
16,17,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
17,18,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
18,19,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
19,20,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
20,21,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
21,22,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
22,23,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
23,24,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
24,25,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
25,26,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
26,27,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
27,28,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
28,29,0,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
29,30,1,128,Oman,Developed,1970,2000,30,1,0,Asia,NA,NA,70.335,10,NA
0,1,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
1,2,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
2,3,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
3,4,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
4,5,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
5,6,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
6,7,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
7,8,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
8,9,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
9,10,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
10,11,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
11,12,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
12,13,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
13,14,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
14,15,0,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
15,16,1,129,Oman,Upper-Mid Income,1968,1984,16,1,0,Asia,NA,NA,73.425,8,NA
0,1,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
1,2,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
2,3,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
3,4,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
4,5,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
5,6,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
6,7,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
7,8,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
8,9,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
9,10,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
10,11,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
11,12,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
12,13,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
13,14,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
14,15,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
15,16,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
16,17,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
17,18,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
18,19,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
19,20,0,130,Oman,Wealthy,2000,2020,20,0,0,Asia,NA,3337.308689,28.431,40,78.23267365
0,1,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
1,2,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
2,3,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
3,4,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
4,5,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
5,6,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
6,7,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
7,8,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
8,9,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
9,10,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
10,11,0,131,Panama,Developed,2010,2021,11,0,1,North America,61.4902916,990.6722805,34.86,50,71.30345154
0,1,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
1,2,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
2,3,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
3,4,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
4,5,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
5,6,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
6,7,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
7,8,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
8,9,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
9,10,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
10,11,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
11,12,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
12,13,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
13,14,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
14,15,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
15,16,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
16,17,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
17,18,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
18,19,0,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
19,20,1,132,Panama,Low-Mid Income,1988,2008,20,1,0,North America,NA,666.2612157,46.841,28,58.42039871
0,1,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
1,2,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
2,3,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
3,4,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
4,5,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
5,6,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
6,7,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
7,8,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
8,9,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
9,10,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
10,11,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
11,12,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
12,13,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
13,14,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
14,15,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
15,16,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
16,17,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
17,18,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
18,19,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
19,20,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
20,21,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
21,22,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
22,23,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
23,24,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
24,25,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
25,26,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
26,27,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
27,28,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
28,29,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
29,30,0,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
30,31,1,133,Panama,Upper-Mid Income,1979,2010,31,1,0,North America,NA,898.0237166,49.841,19,62.25505829
0,1,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
1,2,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
2,3,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
3,4,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
4,5,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
5,6,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
6,7,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
7,8,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
8,9,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
9,10,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
10,11,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
11,12,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
12,13,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
13,14,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
14,15,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
15,16,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
16,17,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
17,18,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
18,19,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
19,20,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
20,21,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
21,22,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
22,23,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
23,24,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
24,25,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
25,26,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
26,27,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
27,28,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
28,29,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
29,30,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
30,31,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
31,32,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
32,33,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
33,34,0,134,Papua New Guinea,Low-Mid Income,1973,2021,48,0,1,NA,NA,NA,88.493,13,8.433739662
